clip	duration[ms]
common_voice_en_41854423.mp3	7560
common_voice_en_41679856.mp3	4176
common_voice_en_41891253.mp3	5436
common_voice_en_41694516.mp3	5040
common_voice_en_41796057.mp3	1944
common_voice_en_41685557.mp3	6120
common_voice_en_41544061.mp3	4176
common_voice_en_41519438.mp3	5616
common_voice_en_41640905.mp3	5364
common_voice_en_41795645.mp3	9432
common_voice_en_41593000.mp3	10800
common_voice_en_41664233.mp3	7704
common_voice_en_41888664.mp3	6588
common_voice_en_41796374.mp3	3708
common_voice_en_41854545.mp3	4608
common_voice_en_41590635.mp3	7704
common_voice_en_41797786.mp3	3492
common_voice_en_41795262.mp3	11160
common_voice_en_41647483.mp3	5436
common_voice_en_41666522.mp3	6300
common_voice_en_41605040.mp3	5688
common_voice_en_41799013.mp3	1836
common_voice_en_41682442.mp3	5076
common_voice_en_41543184.mp3	4680
common_voice_en_41602701.mp3	7416
common_voice_en_41668270.mp3	4356
common_voice_en_41653886.mp3	7236
common_voice_en_41906838.mp3	4644
common_voice_en_41632515.mp3	7596
common_voice_en_41855643.mp3	7488
common_voice_en_41909297.mp3	7128
common_voice_en_41669394.mp3	8388
common_voice_en_41799392.mp3	5580
common_voice_en_41797587.mp3	9180
common_voice_en_41888731.mp3	6840
common_voice_en_41650815.mp3	4248
common_voice_en_41471887.mp3	7272
common_voice_en_41657026.mp3	5328
common_voice_en_41486136.mp3	3960
common_voice_en_41797221.mp3	2160
common_voice_en_41647139.mp3	6048
common_voice_en_41269178.mp3	6840
common_voice_en_41471983.mp3	5328
common_voice_en_41799098.mp3	10584
common_voice_en_41675800.mp3	7488
common_voice_en_41604468.mp3	6588
common_voice_en_41686544.mp3	3816
common_voice_en_41641088.mp3	6696
common_voice_en_41689782.mp3	3240
common_voice_en_41493453.mp3	7920
common_voice_en_41797825.mp3	2700
common_voice_en_41909093.mp3	7704
common_voice_en_41678032.mp3	5868
common_voice_en_41534698.mp3	6768
common_voice_en_41794160.mp3	10620
common_voice_en_41641055.mp3	8568
common_voice_en_41658846.mp3	6228
common_voice_en_41707164.mp3	9432
common_voice_en_41664278.mp3	7308
common_voice_en_41692541.mp3	8568
common_voice_en_41466018.mp3	6408
common_voice_en_41831422.mp3	8136
common_voice_en_41348955.mp3	5148
common_voice_en_41320176.mp3	5760
common_voice_en_41704944.mp3	9108
common_voice_en_41679780.mp3	2556
common_voice_en_41666341.mp3	7416
common_voice_en_41875069.mp3	8208
common_voice_en_41595152.mp3	3960
common_voice_en_41811137.mp3	6588
common_voice_en_41686516.mp3	6768
common_voice_en_41771761.mp3	5580
common_voice_en_41290511.mp3	5580
common_voice_en_41798880.mp3	5544
common_voice_en_41689701.mp3	4680
common_voice_en_41771664.mp3	6120
common_voice_en_41798549.mp3	9720
common_voice_en_41659021.mp3	5004
common_voice_en_41388317.mp3	7056
common_voice_en_41826568.mp3	4896
common_voice_en_41708959.mp3	5472
common_voice_en_41827319.mp3	5616
common_voice_en_41678612.mp3	5832
common_voice_en_41696245.mp3	6876
common_voice_en_41731205.mp3	7056
common_voice_en_41580215.mp3	7920
common_voice_en_41700270.mp3	3888
common_voice_en_41799272.mp3	3204
common_voice_en_41633005.mp3	7056
common_voice_en_41694271.mp3	4968
common_voice_en_41650542.mp3	5976
common_voice_en_41694533.mp3	5580
common_voice_en_41666418.mp3	10620
common_voice_en_41382883.mp3	4464
common_voice_en_41559245.mp3	8856
common_voice_en_41797396.mp3	7740
common_voice_en_41772189.mp3	2988
common_voice_en_41881499.mp3	4500
common_voice_en_41909259.mp3	5184
common_voice_en_41871241.mp3	4104
common_voice_en_41825877.mp3	5508
common_voice_en_41596958.mp3	7020
common_voice_en_41527050.mp3	7272
common_voice_en_41887901.mp3	6228
common_voice_en_41382893.mp3	2340
common_voice_en_41686443.mp3	5868
common_voice_en_41584589.mp3	6588
common_voice_en_41704889.mp3	6228
common_voice_en_41596647.mp3	6516
common_voice_en_41800392.mp3	6696
common_voice_en_41632248.mp3	4608
common_voice_en_41290130.mp3	3780
common_voice_en_41479677.mp3	9648
common_voice_en_41289495.mp3	3960
common_voice_en_41448482.mp3	6516
common_voice_en_41559258.mp3	7740
common_voice_en_41830769.mp3	5148
common_voice_en_41694618.mp3	3960
common_voice_en_41669389.mp3	7056
common_voice_en_41799593.mp3	8100
common_voice_en_41650797.mp3	7164
common_voice_en_41690850.mp3	2232
common_voice_en_41666870.mp3	1260
common_voice_en_41462781.mp3	4896
common_voice_en_41534775.mp3	4176
common_voice_en_41447314.mp3	8712
common_voice_en_41590401.mp3	7596
common_voice_en_41486519.mp3	4824
common_voice_en_41847832.mp3	6660
common_voice_en_41798054.mp3	4968
common_voice_en_41819903.mp3	4896
common_voice_en_41669195.mp3	2556
common_voice_en_41689803.mp3	1548
common_voice_en_41445135.mp3	4176
common_voice_en_41592977.mp3	9828
common_voice_en_41454853.mp3	6480
common_voice_en_41895260.mp3	4860
common_voice_en_41678041.mp3	4356
common_voice_en_41888597.mp3	4824
common_voice_en_41580313.mp3	5868
common_voice_en_41581945.mp3	9396
common_voice_en_41797584.mp3	5868
common_voice_en_41643577.mp3	5688
common_voice_en_41797305.mp3	5148
common_voice_en_41538769.mp3	6516
common_voice_en_41536212.mp3	5544
common_voice_en_41593310.mp3	8352
common_voice_en_41900338.mp3	7056
common_voice_en_41593289.mp3	5220
common_voice_en_41685336.mp3	5544
common_voice_en_41611691.mp3	5040
common_voice_en_41898426.mp3	6660
common_voice_en_41595319.mp3	3636
common_voice_en_41653153.mp3	4572
common_voice_en_41682531.mp3	4932
common_voice_en_41593060.mp3	5796
common_voice_en_41794759.mp3	5760
common_voice_en_41853722.mp3	6588
common_voice_en_41646709.mp3	6120
common_voice_en_41538142.mp3	7020
common_voice_en_41388221.mp3	9648
common_voice_en_41687735.mp3	1908
common_voice_en_41774112.mp3	7128
common_voice_en_41693647.mp3	4392
common_voice_en_41646765.mp3	5796
common_voice_en_41595109.mp3	7668
common_voice_en_41798997.mp3	4896
common_voice_en_41771999.mp3	5256
common_voice_en_41534716.mp3	7272
common_voice_en_41902913.mp3	8028
common_voice_en_41669404.mp3	2736
common_voice_en_41797701.mp3	3420
common_voice_en_41289371.mp3	3960
common_voice_en_41669001.mp3	2196
common_voice_en_41269626.mp3	5580
common_voice_en_41708958.mp3	9000
common_voice_en_41679903.mp3	4176
common_voice_en_41517355.mp3	6624
common_voice_en_41903784.mp3	13716
common_voice_en_41289639.mp3	4176
common_voice_en_41659071.mp3	4572
common_voice_en_41644632.mp3	2520
common_voice_en_41813838.mp3	7776
common_voice_en_41687752.mp3	2232
common_voice_en_41796706.mp3	6372
common_voice_en_41669261.mp3	5616
common_voice_en_41729925.mp3	8568
common_voice_en_41686532.mp3	3348
common_voice_en_41772313.mp3	6480
common_voice_en_41605496.mp3	10548
common_voice_en_41549950.mp3	4536
common_voice_en_41794346.mp3	1908
common_voice_en_41800292.mp3	3888
common_voice_en_41432286.mp3	7956
common_voice_en_41664300.mp3	5076
common_voice_en_41659786.mp3	6408
common_voice_en_41878898.mp3	8424
common_voice_en_41827868.mp3	9468
common_voice_en_41693658.mp3	10872
common_voice_en_41772044.mp3	5508
common_voice_en_41665791.mp3	8460
common_voice_en_41650519.mp3	5256
common_voice_en_41680080.mp3	9396
common_voice_en_41692566.mp3	4932
common_voice_en_41647492.mp3	7020
common_voice_en_41826147.mp3	3960
common_voice_en_41796455.mp3	2160
common_voice_en_41682915.mp3	10296
common_voice_en_41683025.mp3	10116
common_voice_en_41580292.mp3	7308
common_voice_en_41447926.mp3	5292
common_voice_en_41569253.mp3	9936
common_voice_en_41503593.mp3	9108
common_voice_en_41454243.mp3	5112
common_voice_en_41349551.mp3	4896
common_voice_en_41797083.mp3	7740
common_voice_en_41504928.mp3	7596
common_voice_en_41611669.mp3	8496
common_voice_en_41661187.mp3	6516
common_voice_en_41632282.mp3	5256
common_voice_en_41603800.mp3	4896
common_voice_en_41534736.mp3	7668
common_voice_en_41797790.mp3	2376
common_voice_en_41650560.mp3	5112
common_voice_en_41590649.mp3	5616
common_voice_en_41383301.mp3	3708
common_voice_en_41519850.mp3	7488
common_voice_en_41799252.mp3	4176
common_voice_en_41289420.mp3	2916
common_voice_en_41800298.mp3	1764
common_voice_en_41522346.mp3	8784
common_voice_en_41819887.mp3	5076
common_voice_en_41307808.mp3	5220
common_voice_en_41659695.mp3	8640
common_voice_en_41689660.mp3	3348
common_voice_en_41745459.mp3	8604
common_voice_en_41797733.mp3	5580
common_voice_en_41817126.mp3	8280
common_voice_en_41800254.mp3	8460
common_voice_en_41881683.mp3	8604
common_voice_en_41489528.mp3	3708
common_voice_en_41682988.mp3	5220
common_voice_en_41685548.mp3	5976
common_voice_en_41680850.mp3	6660
common_voice_en_41669121.mp3	4176
common_voice_en_41483443.mp3	4716
common_voice_en_41522342.mp3	4176
common_voice_en_41800310.mp3	3492
common_voice_en_41795353.mp3	4968
common_voice_en_41685305.mp3	4572
common_voice_en_41611686.mp3	5940
common_voice_en_41447672.mp3	6408
common_voice_en_41746243.mp3	13896
common_voice_en_41819586.mp3	5580
common_voice_en_41731588.mp3	3996
common_voice_en_41796152.mp3	11160
common_voice_en_41350269.mp3	6300
common_voice_en_41678614.mp3	7380
common_voice_en_41666424.mp3	6408
common_voice_en_41664231.mp3	5616
common_voice_en_41796233.mp3	12096
common_voice_en_41525939.mp3	5364
common_voice_en_41350320.mp3	5940
common_voice_en_41800353.mp3	8892
common_voice_en_41871293.mp3	7596
common_voice_en_41850657.mp3	9468
common_voice_en_41796603.mp3	5940
common_voice_en_41382342.mp3	3420
common_voice_en_41731189.mp3	3600
common_voice_en_41813787.mp3	3960
common_voice_en_41590419.mp3	8136
common_voice_en_41571402.mp3	5616
common_voice_en_41593034.mp3	6768
common_voice_en_41650796.mp3	4428
common_voice_en_41813458.mp3	6876
common_voice_en_41771517.mp3	6840
common_voice_en_41447718.mp3	6228
common_voice_en_41415002.mp3	10836
common_voice_en_41489710.mp3	7848
common_voice_en_41471800.mp3	6516
common_voice_en_41664772.mp3	4176
common_voice_en_41454339.mp3	6192
common_voice_en_41597338.mp3	7848
common_voice_en_41382562.mp3	4896
common_voice_en_41650616.mp3	4788
common_voice_en_41534718.mp3	3780
common_voice_en_41655617.mp3	4320
common_voice_en_41774114.mp3	15156
common_voice_en_41800279.mp3	8316
common_voice_en_41798697.mp3	7236
common_voice_en_41675811.mp3	6588
common_voice_en_41655130.mp3	2628
common_voice_en_41582017.mp3	6840
common_voice_en_41798756.mp3	6948
common_voice_en_41547013.mp3	8568
common_voice_en_41519795.mp3	5400
common_voice_en_41448518.mp3	4968
common_voice_en_41603823.mp3	8568
common_voice_en_41658801.mp3	5040
common_voice_en_41817088.mp3	6696
common_voice_en_41683662.mp3	6696
common_voice_en_41695831.mp3	2808
common_voice_en_41771519.mp3	4788
common_voice_en_41694085.mp3	8424
common_voice_en_41797976.mp3	2196
common_voice_en_41485922.mp3	5580
common_voice_en_41718865.mp3	6336
common_voice_en_41888688.mp3	5580
common_voice_en_41686954.mp3	6156
common_voice_en_41704900.mp3	5796
common_voice_en_41633317.mp3	3060
common_voice_en_41594917.mp3	4176
common_voice_en_41554736.mp3	1728
common_voice_en_41796203.mp3	6588
common_voice_en_41433711.mp3	8784
common_voice_en_41799713.mp3	8820
common_voice_en_41799286.mp3	6444
common_voice_en_41692286.mp3	4140
common_voice_en_41668165.mp3	5868
common_voice_en_41406215.mp3	6876
common_voice_en_41812037.mp3	7308
common_voice_en_41795060.mp3	2736
common_voice_en_41694964.mp3	1800
common_voice_en_41682344.mp3	6840
common_voice_en_41877331.mp3	3528
common_voice_en_41494288.mp3	8568
common_voice_en_41707733.mp3	7452
common_voice_en_41552030.mp3	6840
common_voice_en_41560876.mp3	5328
common_voice_en_41645434.mp3	6768
common_voice_en_41799897.mp3	7812
common_voice_en_41826618.mp3	5076
common_voice_en_41726756.mp3	10548
common_voice_en_41307073.mp3	3636
common_voice_en_41534633.mp3	5148
common_voice_en_41447869.mp3	6660
common_voice_en_41726939.mp3	4896
common_voice_en_41798273.mp3	13500
common_voice_en_41692045.mp3	4680
common_voice_en_41900273.mp3	6084
common_voice_en_41802741.mp3	5328
common_voice_en_41799705.mp3	6840
common_voice_en_41538040.mp3	11556
common_voice_en_41666430.mp3	10548
common_voice_en_41472165.mp3	8460
common_voice_en_41666529.mp3	7380
common_voice_en_41459680.mp3	9756
common_voice_en_41806080.mp3	8748
common_voice_en_41696251.mp3	5040
common_voice_en_41794851.mp3	3240
common_voice_en_41666472.mp3	6948
common_voice_en_41695105.mp3	1908
common_voice_en_41881271.mp3	6264
common_voice_en_41695827.mp3	2520
common_voice_en_41833864.mp3	9576
common_voice_en_41662685.mp3	6084
common_voice_en_41476429.mp3	6120
common_voice_en_41486122.mp3	3276
common_voice_en_41503595.mp3	8244
common_voice_en_41650092.mp3	5904
common_voice_en_41476440.mp3	10512
common_voice_en_41696261.mp3	5436
common_voice_en_41681425.mp3	6336
common_voice_en_41694847.mp3	3636
common_voice_en_41633355.mp3	5652
common_voice_en_41645568.mp3	9000
common_voice_en_41581876.mp3	6948
common_voice_en_41748124.mp3	2196
common_voice_en_41527135.mp3	9144
common_voice_en_41888427.mp3	11268
common_voice_en_41697518.mp3	900
common_voice_en_41797413.mp3	2808
common_voice_en_41794670.mp3	5760
common_voice_en_41397597.mp3	8604
common_voice_en_41900359.mp3	5004
common_voice_en_41833826.mp3	8676
common_voice_en_41664836.mp3	3636
common_voice_en_41686573.mp3	6300
common_voice_en_41666473.mp3	12060
common_voice_en_41463261.mp3	5076
common_voice_en_41872189.mp3	5220
common_voice_en_41534763.mp3	3060
common_voice_en_41376882.mp3	3420
common_voice_en_41816919.mp3	8496
common_voice_en_41471984.mp3	5580
common_voice_en_41584560.mp3	6156
common_voice_en_41795013.mp3	2304
common_voice_en_41658778.mp3	5580
common_voice_en_41546292.mp3	7560
common_voice_en_41800359.mp3	2340
common_voice_en_41799813.mp3	4320
common_voice_en_41424172.mp3	5076
common_voice_en_41726861.mp3	5616
common_voice_en_41796876.mp3	2700
common_voice_en_41797095.mp3	5220
common_voice_en_41590431.mp3	4968
common_voice_en_41663033.mp3	6120
common_voice_en_41825629.mp3	8460
common_voice_en_41603820.mp3	4788
common_voice_en_41683966.mp3	10008
common_voice_en_41534010.mp3	5220
common_voice_en_41800326.mp3	5436
common_voice_en_41708967.mp3	7308
common_voice_en_41322564.mp3	3060
common_voice_en_41900843.mp3	5400
common_voice_en_41560992.mp3	5328
common_voice_en_41886297.mp3	5904
common_voice_en_41693137.mp3	7848
common_voice_en_41796212.mp3	4608
common_voice_en_41796807.mp3	7920
common_voice_en_41799480.mp3	3240
common_voice_en_41799301.mp3	5616
common_voice_en_41587056.mp3	7128
common_voice_en_41798430.mp3	6516
common_voice_en_41256757.mp3	2196
common_voice_en_41692341.mp3	5508
common_voice_en_41534570.mp3	6264
common_voice_en_41662703.mp3	6480
common_voice_en_41719099.mp3	7920
common_voice_en_41423283.mp3	5292
common_voice_en_41486125.mp3	3636
common_voice_en_41592350.mp3	8280
common_voice_en_41414947.mp3	12564
common_voice_en_41597032.mp3	12996
common_voice_en_41300147.mp3	7956
common_voice_en_41802812.mp3	5076
common_voice_en_41661962.mp3	5868
common_voice_en_41534678.mp3	5616
common_voice_en_41888666.mp3	7740
common_voice_en_41829086.mp3	7200
common_voice_en_41383339.mp3	3132
common_voice_en_41669011.mp3	2196
common_voice_en_41590674.mp3	6228
common_voice_en_41888752.mp3	5760
common_voice_en_41685590.mp3	5976
common_voice_en_41594972.mp3	4248
common_voice_en_41602700.mp3	3996
common_voice_en_41454278.mp3	6048
common_voice_en_41647489.mp3	2448
common_voice_en_41550057.mp3	10260
common_voice_en_41686393.mp3	5760
common_voice_en_41798547.mp3	7668
common_voice_en_41273728.mp3	7164
common_voice_en_41795705.mp3	3888
common_voice_en_41706002.mp3	6840
common_voice_en_41795087.mp3	5148
common_voice_en_41489725.mp3	8820
common_voice_en_41747298.mp3	8280
common_voice_en_41874863.mp3	6768
common_voice_en_41679787.mp3	3420
common_voice_en_41678026.mp3	4356
common_voice_en_41873543.mp3	4788
common_voice_en_41531562.mp3	7128
common_voice_en_41794053.mp3	4320
common_voice_en_41696218.mp3	7344
common_voice_en_41447948.mp3	5580
common_voice_en_41703010.mp3	9324
common_voice_en_41654143.mp3	6768
common_voice_en_41692287.mp3	5004
common_voice_en_41655157.mp3	1728
common_voice_en_41684949.mp3	8496
common_voice_en_41797854.mp3	9396
common_voice_en_41683409.mp3	9036
common_voice_en_41686709.mp3	5508
common_voice_en_41794669.mp3	6768
common_voice_en_41684530.mp3	8748
common_voice_en_41534637.mp3	6588
common_voice_en_41596959.mp3	9936
common_voice_en_41283867.mp3	7380
common_voice_en_41675636.mp3	2700
common_voice_en_41454840.mp3	7128
common_voice_en_41561735.mp3	4968
common_voice_en_41584381.mp3	6120
common_voice_en_41666398.mp3	5976
common_voice_en_41796496.mp3	1908
common_voice_en_41360335.mp3	8136
common_voice_en_41680647.mp3	6768
common_voice_en_41691831.mp3	5832
common_voice_en_41888726.mp3	4716
common_voice_en_41605144.mp3	10188
common_voice_en_41796755.mp3	4140
common_voice_en_41802732.mp3	5508
common_voice_en_41795073.mp3	3996
common_voice_en_41650793.mp3	7380
common_voice_en_41653606.mp3	5724
common_voice_en_41794535.mp3	6516
common_voice_en_41534766.mp3	5292
common_voice_en_41489525.mp3	3672
common_voice_en_41683507.mp3	6336
common_voice_en_41640871.mp3	6048
common_voice_en_41657146.mp3	4644
common_voice_en_41833542.mp3	10908
common_voice_en_41647132.mp3	7380
common_voice_en_41798122.mp3	12708
common_voice_en_41500314.mp3	6948
common_voice_en_41798423.mp3	6840
common_voice_en_41892112.mp3	7920
common_voice_en_41580190.mp3	6048
common_voice_en_41432290.mp3	13176
common_voice_en_41694545.mp3	5436
common_voice_en_41687643.mp3	5400
common_voice_en_41300145.mp3	3888
common_voice_en_41796840.mp3	7092
common_voice_en_41535003.mp3	9216
common_voice_en_41799982.mp3	2088
common_voice_en_41702919.mp3	7164
common_voice_en_41659620.mp3	5580
common_voice_en_41291105.mp3	5040
common_voice_en_41664266.mp3	5832
common_voice_en_41695043.mp3	2196
common_voice_en_41581875.mp3	6156
common_voice_en_41633849.mp3	5940
common_voice_en_41800620.mp3	6120
common_voice_en_41682616.mp3	6264
common_voice_en_41597136.mp3	7956
common_voice_en_41798514.mp3	8388
common_voice_en_41686707.mp3	5544
common_voice_en_41650595.mp3	6120
common_voice_en_41632283.mp3	4896
common_voice_en_41376893.mp3	3276
common_voice_en_41420001.mp3	4680
common_voice_en_41291093.mp3	3456
common_voice_en_41544655.mp3	6660
common_voice_en_41290548.mp3	6768
common_voice_en_41288822.mp3	3888
common_voice_en_41540990.mp3	4932
common_voice_en_41680926.mp3	5148
common_voice_en_41731307.mp3	7272
common_voice_en_41797151.mp3	3060
common_voice_en_41528420.mp3	5148
common_voice_en_41707583.mp3	7560
common_voice_en_41585623.mp3	6840
common_voice_en_41795194.mp3	5436
common_voice_en_41597144.mp3	9108
common_voice_en_41795021.mp3	2016
common_voice_en_41645758.mp3	7812
common_voice_en_41655068.mp3	2340
common_voice_en_41668184.mp3	9036
common_voice_en_41735638.mp3	3708
common_voice_en_41909017.mp3	6840
common_voice_en_41683508.mp3	3456
common_voice_en_41423224.mp3	8136
common_voice_en_41617042.mp3	5580
common_voice_en_41881255.mp3	4464
common_voice_en_41703580.mp3	8496
common_voice_en_41590673.mp3	6480
common_voice_en_41728918.mp3	3996
common_voice_en_41827872.mp3	7920
common_voice_en_41796056.mp3	2124
common_voice_en_41867766.mp3	11628
common_voice_en_41797320.mp3	8028
common_voice_en_41907823.mp3	14040
common_voice_en_41877438.mp3	4392
common_voice_en_41675291.mp3	6984
common_voice_en_41525604.mp3	2160
common_voice_en_41731732.mp3	8676
common_voice_en_41684976.mp3	6048
common_voice_en_41633360.mp3	5076
common_voice_en_41825638.mp3	5868
common_voice_en_41689770.mp3	7128
common_voice_en_41681085.mp3	4572
common_voice_en_41795884.mp3	3744
common_voice_en_41684929.mp3	9936
common_voice_en_41878762.mp3	3312
common_voice_en_41414854.mp3	4536
common_voice_en_41597016.mp3	11088
common_voice_en_41546175.mp3	7812
common_voice_en_41900330.mp3	5364
common_voice_en_41571705.mp3	7920
common_voice_en_41592617.mp3	10944
common_voice_en_41688374.mp3	5688
common_voice_en_41718006.mp3	5040
common_voice_en_41447782.mp3	5112
common_voice_en_41798212.mp3	4716
common_voice_en_41675572.mp3	11520
common_voice_en_41419979.mp3	5616
common_voice_en_41877416.mp3	5076
common_voice_en_41290098.mp3	4608
common_voice_en_41888476.mp3	5724
common_voice_en_41536232.mp3	5904
common_voice_en_41694951.mp3	8316
common_voice_en_41909262.mp3	7128
common_voice_en_41826285.mp3	8676
common_voice_en_41290229.mp3	5256
common_voice_en_41503555.mp3	7308
common_voice_en_41843765.mp3	6336
common_voice_en_41763212.mp3	4608
common_voice_en_41687751.mp3	2376
common_voice_en_41689451.mp3	7416
common_voice_en_41660561.mp3	6228
common_voice_en_41907477.mp3	9360
common_voice_en_41702718.mp3	5400
common_voice_en_41746213.mp3	4788
common_voice_en_41444040.mp3	5076
common_voice_en_41684072.mp3	4248
common_voice_en_41705607.mp3	1620
common_voice_en_41597110.mp3	9360
common_voice_en_41833554.mp3	9108
common_voice_en_41544760.mp3	4320
common_voice_en_41696229.mp3	5796
common_voice_en_41747372.mp3	9864
common_voice_en_41900357.mp3	2844
common_voice_en_41679072.mp3	6876
common_voice_en_41289604.mp3	3960
common_voice_en_41848991.mp3	9396
common_voice_en_41687804.mp3	2412
common_voice_en_41795806.mp3	4104
common_voice_en_41796630.mp3	3420
common_voice_en_41518286.mp3	7056
common_voice_en_41281350.mp3	7344
common_voice_en_41799093.mp3	2412
common_voice_en_41859519.mp3	9756
common_voice_en_41687281.mp3	8568
common_voice_en_41881218.mp3	5256
common_voice_en_41704451.mp3	5436
common_voice_en_41640854.mp3	6192
common_voice_en_41519456.mp3	10728
common_voice_en_41802730.mp3	5832
common_voice_en_41765329.mp3	5076
common_voice_en_41859505.mp3	7380
common_voice_en_41702674.mp3	5796
common_voice_en_41584341.mp3	5040
common_voice_en_41669374.mp3	5040
common_voice_en_41729945.mp3	7056
common_voice_en_41289090.mp3	3276
common_voice_en_41647143.mp3	4104
common_voice_en_41669194.mp3	2160
common_voice_en_41795681.mp3	7488
common_voice_en_41693618.mp3	7956
common_voice_en_41399872.mp3	4176
common_voice_en_41645553.mp3	5688
common_voice_en_41797867.mp3	5220
common_voice_en_41798924.mp3	8928
common_voice_en_41730868.mp3	7128
common_voice_en_41591779.mp3	6768
common_voice_en_41596661.mp3	8748
common_voice_en_41819900.mp3	5148
common_voice_en_41474834.mp3	4752
common_voice_en_41881620.mp3	6768
common_voice_en_41694873.mp3	6300
common_voice_en_41855661.mp3	6300
common_voice_en_41794976.mp3	6192
common_voice_en_41542301.mp3	5328
common_voice_en_41655122.mp3	2448
common_voice_en_41682656.mp3	4032
common_voice_en_41798299.mp3	3060
common_voice_en_41796643.mp3	1656
common_voice_en_41655582.mp3	2268
common_voice_en_41650558.mp3	4680
common_voice_en_41689584.mp3	2628
common_voice_en_41462761.mp3	5364
common_voice_en_41653582.mp3	4968
common_voice_en_41893564.mp3	9180
common_voice_en_41696295.mp3	4608
common_voice_en_41798316.mp3	6300
common_voice_en_41798726.mp3	3312
common_voice_en_41908712.mp3	6876
common_voice_en_41471954.mp3	11124
common_voice_en_41802676.mp3	8352
common_voice_en_41900360.mp3	7560
common_voice_en_41695271.mp3	8568
common_voice_en_41909611.mp3	4608
common_voice_en_41543204.mp3	7920
common_voice_en_41679051.mp3	2700
common_voice_en_41719065.mp3	10980
common_voice_en_41703696.mp3	4392
common_voice_en_41774015.mp3	3276
common_voice_en_41543684.mp3	5940
common_voice_en_41666553.mp3	6516
common_voice_en_41735698.mp3	4104
common_voice_en_41852649.mp3	7488
common_voice_en_41802672.mp3	5616
common_voice_en_41705270.mp3	9936
common_voice_en_41559236.mp3	6048
common_voice_en_41682515.mp3	5616
common_voice_en_41650641.mp3	5868
common_voice_en_41683680.mp3	6696
common_voice_en_41705549.mp3	1260
common_voice_en_41903729.mp3	5508
common_voice_en_41447431.mp3	6336
common_voice_en_41825657.mp3	6696
common_voice_en_41446834.mp3	3888
common_voice_en_41447287.mp3	7632
common_voice_en_41682446.mp3	7308
common_voice_en_41665815.mp3	7380
common_voice_en_41612198.mp3	6480
common_voice_en_41642918.mp3	10980
common_voice_en_41485602.mp3	5508
common_voice_en_41526850.mp3	10260
common_voice_en_41822515.mp3	7236
common_voice_en_41907468.mp3	11160
common_voice_en_41518937.mp3	6300
common_voice_en_41694670.mp3	4788
