client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
1714fcbae9b4765fde68aa5e86238ccde7210e752e78adba21ac92f87e78fc08551f05cddf9a80371818af6ba065c6804f0a4766a9f724a2ba9d49129592558f	common_voice_fr_39782637.mp3	4d402b5f48501868315843fabcb2f8b64fd93f8d7094e955dc7f1e50d45f003e	La craie sous-jacente est recouverte de différentes alluvions argileuse et de lœss.		2	0					fr	
18b2261fdeaa1bb061c7c5b439c2d65abc6edd589a723792b671ef9849e5616edb717d550a07f99e7c566c43f69dc75e6717ac309599b69636b9625dbd596500	common_voice_fr_39933659.mp3	4e00f07072ab0e02c4e3bec43b69105003dee84673f5ac5ec0df4a7e361239ef	Elle est située au sein du bâtiment polyvalent implanté à l'arrière de l'institution.		2	0					fr	
19a4a1bc8864bc54c040da8d2de4a58214398b4c90cb2575fa72ca88f3b3cbbb497750ccc7a805814729b6f76a3d247fb1326f312901c26e1e1ee68a4b3465b5	common_voice_fr_40117430.mp3	4ee064279fa9075dff86bf1b4939d56c6e05660e8d52d56128cb9888d81f39bb	Les lauréats sont choisis par un vote en ligne.		2	0	fifties	male_masculine	Français de France		fr	
1aaa978527aec00c20e8fabad849d6e780efc4bc280b4476851450ceec6aa35546cfeb3540ac67807c0017b50854a5e35a7d2fea26bc514516a2aab7f8d52865	common_voice_fr_39652257.mp3	058816d06aada9e17fb0ceffb7721815ea03c987ecb832bf8c27c2b0143dcd19	Vous faites partie de nous-mêmes.		2	0					fr	
1bbf8a3b2999bb2f672251e0907337b7a545bd1ed8828267449b410f79f007f8c7a259d294659c541f3ddefb3655ef5a353b3d4f7acaa877c5c7829b35c00c49	common_voice_fr_39743356.mp3	4cf3387d005a92ac57363f222cf0046c211969b9c84c234af680ef2a20751ef8	L'artiste est surtout connue pour ses grandes installations lumineuses dans l'espace public.		2	0			Français de France		fr	
1c819172f1fc49e73df6de800545c203d7a008e14c482475d9af584d12e61f85536547f9ea2b4f7e46dbbeb259852261fb4d2aea248f3b5743a403320db34db2	common_voice_fr_40112607.mp3	4ec4f493987618e4669437c52b56f3aee4e07de7a056c2d2f1571e284ae1a489	Sa tête sèche et légère présente une partie faciale allongée.		2	0					fr	
1cb8c66b0ae9348d8893bf7d766a57645c86e118ff077e49f9ce8450d5e0339a6e90d155e31d513bb6625b9743272dca135aac8e5f8352c91ae4d239c7fa33d0	common_voice_fr_39594104.mp3	4b83e5c94579984ded1c89b2b61f46d455b30db8955ccce981b9fe555c555273	On le trouve également en Nouvelle-Guinée.		2	0					fr	
1e346a3d05224b1e30eaa25893bb90394d45b7f7582daf45ed0bf8dc8db39a1718c7dab0e458023038b83a0709f338a89d36e6440f79e0b7726e519f6acd5408	common_voice_fr_39742016.mp3	4cdd9c07a3e3a6cb9f5ed136a387856eca9c6727faa6937c71504c51e575db23	Le groupe deviendra inactif après la sortie de leur album.		2	0					fr	
1f97269afb322919a4422560514b5eb15c1220d309ee16bac51339783cf1b13e784b1fb03ce35a3f06b2bfbf3d3cc1551e228782cac802577d53defaa5a7c191	common_voice_fr_39865503.mp3	4db3f0f05e82506be3f670ad1baab14f557f26bfe2e2b230a713f30421538476	Une invasion de criquets est combattue avec tout le village.		2	0			Français de France		fr	
20cab44951b86d31bc302ae91d4f7a24b85d89a3ec474e72747da2538219942b5cf633766ffbbff36436eddf3af0f7d97a2514b5eff16e1b404c1df03efbdb37	common_voice_fr_40037551.mp3	4e3027e38390f35affb03ae00efe1b2ef84191df2da26c4a7d954fd5006cc5b9	Elle est interdite en France.		2	0			Français de France		fr	
2257c02a1fbb81da465ca98da8e2199807bf9b0f04dc9df8b8282ae62596c2535693b82ee74873dcda82a94885a291316d692828ba2d2a8bbde923b64d7d7b27	common_voice_fr_39630074.mp3	4c23720b97fec2c22015d762d9d066ee7bb8eba3f58f5ebdb75e5efd0634c7b3	Aujourd'hui, une seule voie ferrée traverse la commune.		2	0			Français de France		fr	
25a59e60606bdd18d0173a9f7d165ea6ffd5a7482fd9c426bcdf00a2a0b273f65891861cdd6cbfbadd8710456dd905f8a2ff74f4f3b7d224a08f3fe63213951c	common_voice_fr_39970636.mp3	4e0d94a79438695aa39ca116595f9f194033db826aa7fbefb004296d9c58681f	Des panneaux indiquent régulièrement les distances et les temps de parcours.		2	0					fr	
25ce79f53316d7a5c651657d86136de9cd9e12dc944b9dd545ef7595a27cc6dbc7fda54edc8d6b66e25b781c103db8be425d17a00860fb31b8e5a0e90a6c44be	common_voice_fr_39750967.mp3	4d0ec52c203ed435622e23e572869038a80eef55ad7821abdd51da246ee87d19	L'indépendance d'esprit de l'écrivain gêne le pouvoir.		2	0			Français de France		fr	
25ed326ffdd81651f12848a051e1e2bcbe2fbc7189aa5a503e86b0c01f61a160707a2a4da8225d53c10be1fd87561741f43c241f80a45e6377d4521c5826213f	common_voice_fr_40114670.mp3	4edd5ee5101b0d3566456f9e1274fdabd990ddac4fb7ef291e6323c284a750b5	Afin d'accéder à l'église, une entrée est située dans la deuxième travée sud.		2	0					fr	
261cf73fe7d6fb99e71e2cd5f115f092cd9cfcb522be559d14f4e286cc09d67c4b2235763b9f7b8a5c3af1f3b413462064f353bd62b3956fe070e4a6f0734ba1	common_voice_fr_39635788.mp3	4c1c60f4812e0809549f2dec604c4a74c4a22056a5678a6551afdc1aa882b960	Elle est organisée par la société Flèche ardennaise, association qui organise également Liège-La Gleize.		2	0					fr	
263fe13aea9928efd30ee20cdcc931d2b6ce37932b008c1b5a5644fb1ae28f9b0e5c990d06f45f6156e0337f0ece404857fa9ae6f149420e43fe26139b05a5ff	common_voice_fr_39586940.mp3	4b299a3ac2d66fb2508525e86c9fe3d4cf5813072cee686239caf20178721228	Autodidacte et conteur, la poésie lui est venue lentement.		2	0			Français du Canada		fr	
26625bd98bad9264cd683fb8d63bd28781f5c5279df93be3729c8582a158fd40b566d37e4088dc50dc4da3a59f0f8573fcf76ff453137732d164a4f7c2622087	common_voice_fr_39971611.mp3	4e08e5aa96d4da0a9fb6482a9e612ed1d1fce3b599f25331489fde7585e8e2b4	Le dualisme est la division de deux aspects contrastés ou opposés.		2	0			Français de France		fr	
27078d8bdfd6065dae9828b3bba35377aca5fd59fdd7f307b7223b51f950e3596d02766c5f89d41bed3e1cc4d8841615f3ecef7142cef16bee7b1596d9da73e5	common_voice_fr_39592131.mp3	4b70a1d13badd2fdc9737d1e311cb86c427e1db2e1d00e615a8f51b179027cb3	L'autre est destiné à un auteur de littérature jeunesse.		2	0	fourties	male_masculine	Français de Belgique		fr	
2793120dfa59cc5be1b1b338895345445d62bc5136b0c105798fc51a9d64ddbfeb672ae43958ea95aadb3c81b5921a1fc877b158949b1717cb4cb91a02817af4	common_voice_fr_39901894.mp3	0a847625fa4a7da27040b661ef275fd2ff21b27ece8337302183be7ee468d116	Oui, onze, mais il y a les dimanches et les jours de chômage.		2	0					fr	
28c575f5124adf57beac0b04fe92547753b12fa0532cd71511d7dcccf44e14132160c632415c5cfe3654a7b8495daa3f16fef20f7694a2f53dbc25013d534a28	common_voice_fr_39657409.mp3	4c59bf1760bbb1f0c4cfcdadb6dab85793545aea8aa8f6a48594dd46f1fe22be	Un attrait de la municipalité est un musée qui lui est consacré.		2	0	teens	male_masculine			fr	
29af505708d63df0093ca0a2144d62bfe635d366d3481ea712d12ff1791c81c537596dbe33e70ad45ceadfd0124e759b4eeb034e869c5ebc2194f4fbb98f3a5d	common_voice_fr_40121902.mp3	4ee065ae6a7f9150586d3c9e6239391769d7581b9ac11f7b1372fba176ee3d60	Ailée et frissonnante au bord de ton cercueil		2	0	sixties	male_masculine			fr	
2a802b88a80ec18c07dbdb1a3ac64f4b313138353850e48e51797b97dcb36b8a89ac572f181e6f179d0052215a3e19d35106979d85fb28c7c38b697fb514e18d	common_voice_fr_39806666.mp3	4d595411374594816cf6bcf32c3ad6d72a01b7d98197fe13ec4d0d3c392e65bc	Elle représente un nu féminin allongé.		2	0			Savoie		fr	
2bf0ac95a7b87e4beda0d71c5729544ffcc91986fc89a6c724578d0e4a224fe8aab18848830f78a1a96fa73f41fb920cab23aa8af39e0f51dc83526c383b6570	common_voice_fr_39806100.mp3	4d5ce3de17f3fe5a5b1529d91260cb8c97f68be1033b0817a4b827a22b0d2edb	Dans les jeux vidéo, certains objets ou sujets sont mobiles.		2	0					fr	
2cb79cfffbb263b4d74a5dcca179b2fd911e26a1351fc19d0d534c93c779e21bae55603cb9a6fe9062a74f315dd9d3ff0a10c77dc1ea8d723aaf09e6d951d449	common_voice_fr_39630258.mp3	4c26fd8659a0c69e50f604280dfbe6d285e4c11dd2945b3a9ef7ced0472c63a6	Elle oppose les six meilleures équipes de Roumanie.		2	0					fr	
2cd8110194fe528777e2cde354ebe3cc18b2bc017e5d81c664fd6cc8d0de4dc33acc28aadbad6c65f205cf976f5a585424b11a454b9364c2c8d3816cd5e778a2	common_voice_fr_40112190.mp3	4ebde09adec9c4841630025991325676bb0e2ff545f7872194e39e98ae073ed9	Le céphalothorax est plus puissant chez le mâle, mais son opisthosome est plus petit.		2	0					fr	
2f1094b2e6f958c4a04d4eb82536a62997d50337639be677ad1cae038c9038b3da56a4e4abc6e19df0d0fee790bf1be6248d824e80ddf1ea2ec271d792b53548	common_voice_fr_39744124.mp3	4c8d90ecfd964e6e45c43ef78aebf4af104ff72050ef0a309f294b27051ec100	Son équipe se qualifie pour les playoffs mais s'incline en demi-finale.		2	0			Français de France		fr	
369ffc4c8548bf7b701ee139e970120cf36aef5298846c8b68c2d87cbdf7c394844ba4cb6d14ba1ffe447e71ba22ba435a4245a94b58afe49c5fa9b1ffb099aa	common_voice_fr_39612854.mp3	4be3795a2e30de65a2530337d27698de7dc9aef12be92f5b5ca9a89680fde75e	Il suit une ligne indépendantiste et nationale-européenne.		2	0			Français de Belgique		fr	
3759775366488904925ba868c9a064244c77c9238191a9056f2e3f7832c5871430118c8f92a6f20183f90957818bf2286a2ecb6edec59a2e56f7bff7bfd2a941	common_voice_fr_39744068.mp3	4cf5d4ad9b9a69f8e45063ace460e20595debd23c2beb5d417cfbbffd845b134	Le bâtiment est inscrit comme bien culturel suisse d'importance régionale.		2	1					fr	
37714f3fee81a509309523f0ea18bacc8e8e9ab1930eba7f54a149b10ad0fb8b030bc973259943589ce1d768df114fa9944cb2a084b83abe65864d3686b7290d	common_voice_fr_39806147.mp3	4d2e32cd4a0676abb7a788d8023052f013c63e7cddd3066cf87b70be131141b6	Elle fait partie du groupe de l'olivénite.		2	0			Français de France		fr	
39e64fb14aa8fdde894d16c1734547df3de2d9810d650df3aa4157cbc93199b17be713b57a14bce2c1010f4d787720a6ed19691e4f3f811c22fbfab46a697582	common_voice_fr_39602116.mp3	4a965c9ff472a02a60aeabb9d40c4c92fdf010979fd531b76fd577b1e79611d4	Il effectue des tournées à travers les Pays-Bas, l'Italie et la Suède.		2	0			Français de France		fr	
3b020b794aac7dac586a03913c829e8096746764317a8783f4daea819ab627b12cb5a5e88c9293f57045e99adeb1b3b7b33750985ff12adb57d71169f67d2ba4	common_voice_fr_39906612.mp3	4df302b51feb1a9914459e05bcb88005dd99cf7d12945191af725dab379fda77	Il fréquente les goguettes.		2	0					fr	
3d1ab31b7b89600f9845d69694092cf107337fe335d0e60606d8b61fba65deac729715d7020cef4fef0837591217efcee7c6a62b5df1329fb42bd9defe93da9b	common_voice_fr_39628012.mp3	4c2882b012bdb41aae6520d85430e3203fbf4646ab592ac6061ba1447331be09	Cependant un officiel indiqua qu'il ne s'agissait que d'une des nombreuses options à l'étude.		2	0	fourties	male_masculine	Français de France		fr	
3e3ead3f588da874b6086161070034e52039de14291896a006b0636b463df7fa7c57a92ec689c3da43b8f4bd6ec29418a8af6867564e9f718d58bea594b23d8c	common_voice_fr_39594663.mp3	4b8bdcbade6a42216897ffc1ab5a15b8b5fbe689b74f499ad8c167fdec3fad51	Un jour, il s'enfuit sur les routes puis meurt.		2	0					fr	
3fb911ec3a63534ca06729f5a115d817708ebef5bac13ddbaee78759ef86889975cb56e79bafdbc5fc195d571b7b163d5cfd6c56c56bec531e86e51e2ef9ad56	common_voice_fr_39627570.mp3	4c20dcbc0ac17ac334870836ae2b8dd84a0357eafd90567b74040d2bddee54a0	Pendant deux ans, il fréquente également régulièrement l'atelier chanson les à Gentilly.		2	0					fr	
4074516cc5b076af16b0497d4018f71d24f49f6d61f1e23e8f76142b86432a50c29aa051f8220cbc3dbf3cbbe564fb6b5f07b17e9bd7f273f093e60fa72c0bea	common_voice_fr_39737670.mp3	4cb05f19bf5da782c6df485bbd30a2e91d90ffa6645ba5e0574842c6fdf67f76	Le cadre est un habituel treillis tubulaire en acier.		2	0			Français de France		fr	
44b3c3d9b670eb238a9ee85c186187ee329b8988f4ee9736e940b1c0112d29caeb71c91939c42ace286c3e6191e02edb1734e0910013d1084315ddd86f24cae0	common_voice_fr_39622266.mp3	4c147742367d973815dc5b007023560d640b9c95a415df8ff5a220f43681e2f2	Ce bâtiment indissociable du dépôt fut de plusieurs modèles.		2	0			Français de Belgique		fr	
44c6da3715178aa39dff795b044972762d34526a58e812383fb0f554d9a0c7fe039838540ee75bbef845c813415e2f6bd572fe137ab669f45202b8f6d039eea4	common_voice_fr_39739108.mp3	4cb7cb7a0f291397cae04908641ac70b56721e9c6b1afce39267b9944099f34f	Côté agricole, la superficie agricole est de hectares et est dominée par les oliviers.		2	0			accent neutre		fr	
451d5f502bffe209e48599b958373fd072bb69ae5e513839cadb7d37eccb8d26984e251e5517cc67383ca990ae545955944a262507a4d1189d931f19cdd53286	common_voice_fr_40112562.mp3	4eb643e26bfc5ca231909fa5fe7c014b84d88325c62413bcb6b6d33292c7bdd3	Il s'agit généralement d'un outil flexible utilisé dans les fonderies.		2	0					fr	
4617c38e26cdcae2192464e43ece26e0584273e45b676694937b0152bc40586af43438a758ef1dc76fa0fd10a4e1dcb7e7d9d4a0e327f182f6a2fd47e040732f	common_voice_fr_40027876.mp3	4e5e2c22c9266682be797cdca29554f9275086a1d45890640870c1287168e623	Il veut appliquer l’explication historique à l’amélioration du futur.		2	0	thirties	male_masculine	Français de France		fr	
48349717dd5da6f88ce904e0e3c6febf382181cc491cdd9a126432ee183545e559c6a64ddb61099b791e8b4d529623d3cfbeb63c56a6b59addcf477cf78115ca	common_voice_fr_39943662.mp3	4e1ae695469fadff468ffa62eb02a5986d5c5bc32c528464d7679c86e4efb23c	À sept ans et demi, elle entre au conservatoire de Toulouse avec une dispense.		2	0					fr	
48b1ad0a127a4b890918513d4a8c1e9d3f4305118617f349d73b65de7ef6a86315521f0e9ec034e92f64940ab41f02d3b2c0aba52a23723728b4405506f111d3	common_voice_fr_39634907.mp3	4c2b9724e07b780ccf3617cd5631eb4c5a1bb6da5a4cd7a4f3c3ab8a7bf72ebf	Ce processus est fatigant, et Foster est plus vulnérable s'il change souvent de taille.		2	0			Français de France		fr	
492f9ca55bbcfef38db85c2eea4ae52c12c303308c444b43f4258e21f19388549e057aeabf85c6fd2a453a5084434a93d9279ae7cf738efa395de1c9cce59fce	common_voice_fr_39737818.mp3	4cbccf557a65ab667163d7bb7403704214e6f330dd48fde9bed0a1ff8a599d06	Elle se distingue par le grand nombre de toponymes.		2	0			Français de France		fr	
4af9d536fcd891d4f69b23b61f730f724bc976ae6e8a04fca6cf7e94a8015e28816b499c9a664be0ce6cd0a6e36dad24e0f50779fb80991b31ea83182a199e14	common_voice_fr_39586805.mp3	4b613a7e957fc0c012950f332a122167e994fa27fcaf6f06f44ff98721b85993	Quelque temps après, Jason et les Argonautes repartent pour poursuivre leur voyage.		2	0			Français de France		fr	
4ccd9adfb50864c97f6ac24fa1a028fa8c24b99987ac7bb807357adad536158d73db68abe8aa25a28a6fd303c22ef935f9fbfb93b161cd603a4780104289df50	common_voice_fr_40069288.mp3	4e79e9ea1f143ada9fe00bb85d65c31b889bd7f3a70bce154cdc9cd4536a7dd5	La jarretière de la mariée est cousine de la ceinture de Vénus.		2	0					fr	
4d133460eaa43fc8369085ba676db3fee2703c6e54ab4408ac7eae54e90c2b7790317214c1806b53fea1534209b65d506ea1cfa295801c1134570588c53a3e1c	common_voice_fr_39741644.mp3	4cd5448b9f27afb8cd9fd8f7bd54c7e4014b27a433ebf1a47db4448718d06cb5	En France, seuls quatre exemplaires ont été officiellement immatriculés.		2	0			Français de France		fr	
4db5e4e5223a4de56674b7c0c299006d91f06d818e6631809834bc732062177f6d5f8c7cdbb78e653f1c13cec863a4152baa8d1c08f85f61f09b3635dce8cb8c	common_voice_fr_39758057.mp3	4d19ba6db9495b7a5261eb80a9cb9a88d42bbd83775acdf5e735b0063964ff31	Cependant, les principaux représentants du courant ne cessent pas leur activité politique.		3	0	thirties	male_masculine	Français d’Algérie,Français de France		fr	
4def2dd982d8b0a7f8bf051c054b5e4a2906b70d6a0bde33e07b0b9bce2f3e1cb322e9646f6d3dbca16270d5371b460641321d6d1daef3ab2db1cf04418993a5	common_voice_fr_39604533.mp3	4bc39296d5e8cc15e99e28beee5b6678ee0c242a9d56cd6f4602a2b93cff9e57	Formation à l'École des beaux-arts dans l'atelier de Lucien Simon.		2	0					fr	
4e60b270e877e18ff64b4aec3eb079142f1f47489ca65b08fe0da883f83627972dc8fa5a7d5414969e9fde58d01d09f428702a3b02f2979d30993dc4413f7a60	common_voice_fr_40115205.mp3	4ee57e1b3694d897ebc62dc77ac1ce8c9b1816b1c79c7ad9fbffc2c6f2d052ad	Au-dessus de chaque stalle, le blason de l’occupant est apposé.		3	0	fifties	female_feminine	Français de France,France-accent parisien		fr	
4e74e544f9cc0b8293b2ffa773dc1008a845eef47df26e8f21f1a8d0290039db83c954bb52943304ea3adc5d2b6c2975e0becb111d03590d4a28157dd223eca9	common_voice_fr_39874679.mp3	4dd91368406af91aec7225ae2823235580435444a2e5d7f61782699fcd01983b	La considération de critères contradictoires ne permet pas de trancher.		2	0			français en 2e langue, mais ça s'entend peu		fr	
4eef2a32b65aafb88e0742d0ee1d305084af04c552664a0fbaf4a17920491821aefa30b77b2d33c9fd578cd7bd87c83624175e96a2f41bd642f9b8a9aeee8faf	common_voice_fr_39747590.mp3	4cff0df47e7e963a6fd5f61efedfea8afcf2b2422ccf4744866f4f733c9d8f38	Elle est constituée de madrépores et de coquillages.		2	0					fr	
4f7cbf212e1cbae597b1ead1091cce56c8c479750e68c8c19fa00b411befc85cc4b809481dad5d80eae422b715c677583cc119f23216f118d030486e6e806359	common_voice_fr_39600567.mp3	4b5ae1d7f00589a67ee3d97f716a7f17c5818d08e41cb96f4986161ec626e12b	Il s'agit d'une profession réglementée.		2	0			Français de France		fr	
52249bea51fbf5c905f838cc14904bd4a79dd13327540c7a607dc314a0cd79ed545b9238aa69369d283d4737b0657eb13e1257d41d91e0799818d03814d5468f	common_voice_fr_39612933.mp3	4be9f8632fe7aa3a518e41138fd298d4b9153502b805551b28989e1bc50ec40d	Elle est carrée, en pierre taillées dans un calcaire dur.		2	0					fr	
528f0f537887774291807c6b47fb422c8dccfd76e73e13efab8f53d49ee1d592e7e5d18548b511b9311ef75ba7b2054f8721fc5616818e04b9412d404cdd4c6c	common_voice_fr_39739359.mp3	4ccb3d620bc35c082006c66c6ff9f3d1861ba27aa317478e710faa06fac480dd	Cette équipe B a des allures de test final pour beaucoup de jeunes joueurs.		2	0			Français de France		fr	
551b5b76fa0be13721371b424d099d5d83cb67adede453103c1487631427b1caa2b82c562ebd6cc9ebfa638b3292d254100663da8004684b0fa0e4bedfa93dfc	common_voice_fr_39620278.mp3	4bd5bda9ea46d58aaef5e505c10b7baf3882654c9092b1358e4632838273816a	Il est l'un des plus célèbres écrivains satiriques russes.		2	0			Français du Canada		fr	
568d2d3b86e50da73b115f1f160f2495d9b620d742368faf20fc1732d78f105c07570a451205893435623b7cdd5161ec11f97571c53a91638f233a13c10f1b9b	common_voice_fr_39848313.mp3	4d7c8b4a96376dd9b8ed6c2996d3e5e9688ddd41c019092a6bc8b477e226b942	Lutte, cris, hurlements, et tout à coup silence.		2	0					fr	
58f32ce3bfff8944b1d8621525076e0273721e683ab6f1b8f383e5ae50e2b1e4d995e60e31d6bd191d0cd19ee19a51c4344be0ae347b9ebac3d5908614aa1196	common_voice_fr_39749830.mp3	4d0e1aab8613aca1447af2525c7421d7185c5916ffb55496cd02e8b086b1cb2d	Ces machines furent étudiées pour le renfort de traction et pour les manœuvres lourdes.		2	0					fr	
5a2038b3288aa7cffe2d4560b9b48eafae1aadb7a0e2993a0f3e8155b7f8556be5457a0f296fd523b7ebd49c2216b9e68b5ab624c3302a94058047562d3ce428	common_voice_fr_39613199.mp3	4bcca4ed7a7d59abe1f1c49f6f2739a40a79c305bad64a674dda6d667708d912	C’est donc bien une cachette.		2	0					fr	
5a6e05287b0cf77db05bbc4aeea1940a01715368531e0a489ca87eec9bdd32f2ce8fc7943cb2041467c7657f13502148d53a9a38d7a4cdc0a4f1ed92c50e78f9	common_voice_fr_39677317.mp3	4c5740befa46c2ed2e855d8109774033633b675647c37c4310762665645defd4	À l’inverse, Mitre p.ex.		2	0					fr	
5cfe8fc0864c0734cbde58cd51cbfe37d23b6e4131f16e71ef0158214bb17123e13fe3b79ba3bb3ca283885774541266bb0009fe636ee448d8db3b0bcda530cc	common_voice_fr_39805908.mp3	4d568d8a1576dab6675acec3312b42762631623e6514351cfe732c000986fdc7	Vers la fin de cet effondrement, l'Univers atteint une densité et une température gigantesques.		2	0			Français de France		fr	
60f7a3766a4c4c45f07deb7b97331aa909ef2e5b39fc5898d956cef47cbdf4dcefefd40df34e25ff47c0781c7f7f14e207c458f16a9ced5afdbc5b615ee736d6	common_voice_fr_39668267.mp3	4c728f1009c878a53912b898b30faeef7df71f9fcfcbfd99c03927d361947b21	Les arthropodes et éponges sont les groupes les plus diversement représentés.		2	1			Français de France		fr	
61c437a70e1b101c09e3c05d5ccdb019f6afe7e534896aae76a6d43bf2acfd6459d03138e2260471eccfb388cf26c698c85aa273355aa95b0d0c6663b63e5e72	common_voice_fr_39812792.mp3	4d5f11d74cc740889518088dd3d9980055661d86a7d383ec0cc901880f0f0f60	Fondation aussi des Éditions du Grenier.		2	0			Français de France		fr	
61d3d5b4b58610db7bca7b67d65633c964280067fffabcbed1f4ff64aa30bf5f8049752fb71f35e00926c3b8458566e1de2b4b36dec17edb464e49b9b29e0945	common_voice_fr_39741948.mp3	4ccd8339564e80b9d51abd68954f413b55596853921610be146dcb072cb7574f	L'exportation de l'eau douce du Canada vers les États-Unis fait l'objet d'un débat récurrent.		2	0					fr	
6299368020b721635206a93bf5e77f502f1dd502ca03bf31f872a2ceb5be3f0f67a3d7964ae4ea13f8590b90326b4b2e90e3a4fff8033eb50064845808549897	common_voice_fr_39769371.mp3	4d33a12f489cd2b63ad294f083e17af1fbc066a5ae9e34783f1193966d6124bb	La couleur de ce billet est pourpre.		2	0					fr	
654c51f69eb268c4409c1e6c0c68fe373427a95c032398dd85173a1139f07a1784783b2a5e98ed6466663233a59435f1714594ea2b4844940e3e6a0a8014a4fc	common_voice_fr_39748532.mp3	4d0fd83ed3b9e6a3d8c6ad958536031b7731d524a02c1651d46b6db36f16deb3	Ce qui se prépare, c’est…		2	0			Français de France		fr	
6554255820118ce431bce92540d45e1a907fef27aa8af24e34365077b9f537570171ade9a1c5c74664d190d483aab9c165f25e0050c3b60d56295b3112e9976b	common_voice_fr_39628670.mp3	4bf7cc11a2bc250a3f18e385f718523fdc64dc3baa50177bf6468b5bc96511fe	Elle a été mariée, mais n'a pas eu d'enfant.		2	0			Français de France		fr	
662a465c1e4b2743720daeda0bdc789e33f08c7eda8638504422bacecafa4f216a04624722f5d7951b1b39f05e912e6fd67ee1eb35f2ecc5cf272989665d3ec9	common_voice_fr_39631520.mp3	4c408418748cc1c621c37a0ac8226347e45388327e63f132d7816d5f453aa9e0	Il rédigea en anglais des commentaires particulièrement détaillés sur les historiens attiques locaux.		2	0			Français de Belgique		fr	
